Date,Transaction_Amount,Location,Anomaly
2024-04-15,828.6,Chennai,0
2024-08-29,12823.28,Chennai,1
2024-05-21,42643.24,Chennai,1
2024-01-04,2684.31,Chennai,0
2024-11-26,466.88,Chennai,0
2024-10-16,259.99,Chennai,0
2024-02-04,3789.76,Chennai,0
2024-02-04,18475.76,Chennai,1
2024-06-15,2890.21,Chennai,0
2024-12-22,2666.12,Chennai,0
2024-06-19,1580.48,Chennai,0
2024-06-09,270.86,Chennai,0
2024-05-24,3604.9,Chennai,0
2024-08-12,4796.38,Chennai,0
2024-12-31,1923.31,Chennai,0
2024-09-05,4169.11,Chennai,0
2024-04-13,2121.01,Chennai,0
2024-06-15,1714.39,Chennai,0
2024-08-23,2924.49,Kolkata,1
2024-02-02,2810.11,Chennai,0
2024-01-14,3270.14,Chennai,0
2024-04-26,1311.61,Chennai,0
2024-04-12,3950.54,Chennai,0
2024-11-07,1333.38,Chennai,0
2024-04-21,1015.93,Chennai,0
2024-07-30,4151.71,Chennai,0
2024-03-22,4819.65,Chennai,0
2024-04-02,1992.22,Chennai,0
2024-01-22,4472.57,Chennai,0
2024-12-27,1731.27,Chennai,0
2024-05-31,2300.64,Chennai,0
2024-08-12,2126.85,Chennai,0
2024-04-22,978.43,Chennai,0
2024-03-02,3542.33,Chennai,0
2024-01-29,4365.0,Chennai,0
2024-04-01,2482.27,Chennai,0
2024-08-11,3168.92,Chennai,0
2024-08-31,942.85,Chennai,0
2024-06-02,2495.07,Chennai,0
2024-02-18,4163.0,Chennai,0
2024-04-24,996.99,Chennai,0
2024-05-11,794.75,Chennai,0
2024-05-12,2476.77,Chennai,0
2024-09-14,2823.52,Chennai,0
2024-09-06,2461.21,Chennai,0
2024-08-22,639.94,Chennai,0
2024-10-30,3905.92,Chennai,0
2024-02-18,33199.11,Chennai,1
2024-10-04,1173.39,Chennai,0
2024-10-05,3152.61,Chennai,0
2024-10-13,4138.32,Chennai,0
2024-01-15,576.68,Chennai,0
2024-07-22,37257.77,Chennai,1
2024-05-11,1212.13,Chennai,0
2024-07-03,917.41,Chennai,0
2024-09-14,516.64,Chennai,0
2024-01-04,2539.49,Chennai,0
2024-12-16,1919.82,Chennai,0
2024-01-06,1786.65,Chennai,0
2024-11-06,3277.14,Mumbai,1
2024-05-07,1545.73,Chennai,0
2024-04-06,761.37,Chennai,0
2024-01-31,4470.16,Chennai,0
2024-07-16,3477.72,Chennai,0
2024-01-12,1529.62,Chennai,0
2024-06-12,2044.04,Chennai,0
2024-08-06,2270.48,Chennai,0
2024-09-02,2676.31,Chennai,0
2024-10-10,3697.01,Chennai,0
2024-12-23,37991.02,Chennai,1
2024-01-26,2963.39,Chennai,0
2024-03-08,990.38,Chennai,0
2024-07-29,3727.63,Chennai,0
2024-06-10,1011.04,Chennai,0
2024-08-10,1162.43,Chennai,0
2024-07-16,2843.93,Chennai,0
2024-07-03,2813.47,Chennai,0
2024-02-20,4283.87,Chennai,0
2024-10-11,3584.62,Chennai,0
2024-11-18,4748.9,Chennai,0
2024-06-09,273.3,Chennai,0
2024-01-20,479.86,Chennai,0
2024-06-09,1512.6,Chennai,0
2024-03-27,4152.71,Chennai,0
2024-02-06,1471.61,Chennai,0
2024-09-17,1338.14,Chennai,0
2024-04-27,3805.93,Chennai,0
2024-09-09,4840.11,Chennai,0
2024-12-23,49366.57,Chennai,1
2024-01-19,1982.41,Chennai,0
2024-07-20,2125.08,Chennai,0
2024-12-07,615.06,Chennai,0
2024-09-16,2937.77,Chennai,0
2024-10-22,35849.87,Chennai,1
2024-09-20,1657.11,Chennai,0
2024-04-12,4278.0,Chennai,0
2024-05-26,2022.89,Chennai,0
2024-01-12,2463.06,Chennai,0
2024-12-09,3773.94,Chennai,0
2024-05-24,1091.76,Chennai,0
2024-02-21,3755.29,Chennai,0
2024-08-10,2986.34,Chennai,0
2024-09-02,3845.54,Chennai,0
2024-05-09,2280.6,Chennai,0
2024-10-19,800.81,Chennai,0
2024-01-23,1571.2,Chennai,0
2024-04-12,1172.83,Chennai,0
2024-03-09,1584.88,Chennai,0
2024-07-12,1218.95,Chennai,0
2024-07-01,4971.43,Chennai,0
2024-01-20,1999.74,Chennai,0
2024-02-03,332.49,Chennai,0
2024-08-17,27046.34,Chennai,1
2024-12-20,4313.42,Chennai,0
2024-11-16,2918.64,Chennai,0
2024-09-17,4396.41,Chennai,0
2024-07-17,388.02,Chennai,0
2024-12-11,3473.67,Chennai,0
2024-12-12,1228.33,Chennai,0
2024-09-13,4156.86,Chennai,0
2024-10-04,1024.1,Chennai,0
2024-01-04,2681.8,Chennai,0
2024-05-09,4521.44,Chennai,0
2024-01-14,714.02,Chennai,0
2024-01-24,1404.52,Chennai,0
2024-08-21,4170.25,Chennai,0
2024-07-04,19310.59,Chennai,1
2024-02-09,4403.65,Chennai,0
2024-03-05,3187.85,Chennai,0
2024-08-17,3490.17,Chennai,0
2024-08-06,35317.25,Chennai,1
2024-04-20,1334.21,Chennai,0
2024-06-02,2850.18,Chennai,0
2024-09-03,1783.85,Chennai,0
2024-10-27,921.3,Chennai,0
2024-12-21,268.61,Chennai,0
2024-08-30,2807.9,Chennai,0
2024-03-02,957.74,Chennai,0
2024-02-08,1700.68,Chennai,0
2024-11-26,4798.6,Chennai,0
2024-06-27,2016.78,Chennai,0
2024-08-23,1790.99,Chennai,0
2024-08-24,4760.58,Chennai,0
2024-07-11,3718.32,Chennai,0
2024-07-10,28416.13,Chennai,1
2024-04-18,3348.26,Chennai,0
2024-03-20,3465.23,Chennai,0
2024-10-04,2069.27,Delhi,1
2024-05-03,4574.52,Chennai,0
2024-05-23,1388.07,Chennai,0
2024-02-21,3305.94,Chennai,0
2024-09-19,934.94,Chennai,0
2024-03-14,3937.53,Chennai,0
2024-01-30,3404.42,Chennai,0
2024-06-03,3375.04,Chennai,0
2024-02-10,143.74,Chennai,0
2024-08-17,3026.74,Chennai,0
2024-05-18,4414.27,Chennai,0
2024-07-17,1170.96,Chennai,0
2024-02-23,48476.92,Delhi,1
2024-12-04,4269.95,Chennai,0
2024-10-19,4182.11,Chennai,0
2024-11-14,2012.49,Chennai,0
2024-10-23,1897.5,Chennai,0
2024-01-23,3509.92,Chennai,0
2024-10-07,501.55,Hyderabad,1
2024-05-29,462.38,Chennai,0
2024-05-23,3145.45,Chennai,0
2024-11-27,4715.58,Chennai,0
2024-07-14,3942.52,Chennai,0
2024-04-27,4510.89,Chennai,0
2024-08-28,2271.68,Chennai,0
2024-09-07,1096.13,Chennai,0
2024-12-25,1028.55,Chennai,0
2024-08-04,500.67,Chennai,0
2024-03-26,785.84,Chennai,0
2024-05-23,4720.8,Chennai,0
2024-01-10,3544.16,Chennai,0
2024-06-28,3892.6,Chennai,0
2024-08-14,3711.87,Chennai,0
2024-05-21,919.76,Chennai,0
2024-05-15,4577.27,Chennai,0
2024-04-14,3002.4,Chennai,0
2024-03-07,4710.88,Chennai,0
2024-08-07,610.08,Chennai,0
2024-07-09,3948.3,Chennai,0
2024-06-28,1433.1,Chennai,0
2024-11-13,4979.81,Chennai,0
2024-02-29,1945.04,Chennai,0
2024-02-28,4356.33,Chennai,0
2024-01-02,3978.23,Chennai,0
2024-07-17,3787.81,Chennai,0
2024-11-14,3549.76,Chennai,0
2024-08-20,4072.53,Chennai,0
2024-07-09,1529.38,Chennai,0
2024-02-29,3911.58,Chennai,0
2024-09-22,4724.78,Mumbai,1
2024-04-27,3584.83,Chennai,0
2024-09-12,18704.0,Chennai,1
2024-01-29,4767.65,Chennai,0
2024-06-20,1430.01,Chennai,0
2024-09-06,3037.41,Chennai,0
2024-03-26,3472.3,Chennai,0
2024-10-29,2567.29,Chennai,0
2024-01-11,2680.26,Chennai,0
2024-10-14,4573.38,Chennai,0
2024-06-16,1685.67,Chennai,0
2024-03-24,4226.11,Chennai,0
2024-07-31,2530.95,Chennai,0
2024-12-30,717.59,Chennai,0
2024-12-22,4401.18,Chennai,0
2024-04-28,109.63,Chennai,0
2024-06-22,1927.11,Chennai,0
2024-08-21,736.83,Chennai,0
2024-04-05,2215.42,Chennai,0
2024-08-20,407.06,Mumbai,1
2024-02-15,643.29,Chennai,0
2024-09-21,554.85,Chennai,0
2024-09-01,49468.07,Chennai,1
2024-11-09,4497.18,Chennai,0
2024-08-30,1595.02,Chennai,0
2024-10-27,1041.88,Chennai,0
2024-01-12,4550.36,Chennai,0
2024-02-08,1914.96,Chennai,0
2024-01-11,3111.73,Chennai,0
2024-08-20,2304.76,Chennai,0
2024-08-27,229.23,Chennai,0
2024-10-23,4022.61,Chennai,0
2024-09-06,3276.62,Chennai,0
2024-09-24,2277.27,Chennai,0
2024-01-22,46030.61,Chennai,1
2024-01-23,724.36,Chennai,0
2024-06-10,23641.12,Chennai,1
2024-08-22,3572.7,Chennai,0
2024-06-17,3779.25,Chennai,0
2024-08-31,1430.12,Chennai,0
2024-09-19,1195.94,Chennai,0
2024-04-14,2449.42,Chennai,0
2024-07-02,1867.2,Chennai,0
2024-12-20,3591.5,Chennai,0
2024-01-26,4608.62,Chennai,0
2024-11-14,4419.4,Chennai,0
2024-05-20,3232.33,Chennai,0
2024-01-07,4266.44,Chennai,0
2024-04-07,1220.07,Chennai,0
2024-08-24,23275.71,Chennai,1
2024-02-18,2164.38,Chennai,0
2024-01-05,4241.91,Chennai,0
2024-01-12,4800.44,Delhi,1
2024-09-08,21725.35,Chennai,1
2024-05-08,1321.21,Chennai,0
2024-06-14,3273.56,Bangalore,1
2024-02-27,2187.57,Chennai,0
2024-01-12,1499.19,Chennai,0
2024-01-12,3062.31,Chennai,0
2024-08-13,677.26,Chennai,0
2024-07-14,3153.9,Chennai,0
2024-11-04,4580.34,Chennai,0
2024-02-14,1827.6,Chennai,0
2024-01-02,843.62,Chennai,0
2024-11-22,2376.8,Chennai,0
2024-03-08,4530.73,Chennai,0
2024-03-12,2213.24,Chennai,0
2024-01-15,2147.97,Chennai,0
2024-02-19,2335.32,Chennai,0
2024-02-28,4453.19,Chennai,0
2024-03-16,4747.75,Chennai,0
2024-04-07,1826.52,Chennai,0
2024-01-17,1836.05,Chennai,0
2024-07-08,2489.11,Chennai,0
2024-10-10,1305.58,Chennai,0
2024-10-07,1063.19,Chennai,0
2024-05-13,11476.8,Chennai,1
2024-04-07,2049.66,Chennai,0
2024-01-29,41439.25,Chennai,1
2024-06-03,2446.67,Chennai,0
2024-06-17,4693.0,Chennai,0
2024-05-15,2231.26,Chennai,0
2024-01-18,2128.05,Chennai,0
2024-12-19,706.2,Chennai,0
2024-11-28,4684.04,Chennai,0
2024-07-13,2987.68,Chennai,0
2024-04-02,957.93,Chennai,0
2024-04-03,10995.08,Chennai,1
2024-06-05,1444.36,Chennai,0
2024-08-31,4111.95,Chennai,0
2024-10-04,1061.93,Chennai,0
2024-08-30,453.59,Chennai,0
2024-10-21,4141.48,Chennai,0
2024-03-11,3176.95,Chennai,0
2024-07-05,3472.62,Chennai,0
2024-08-21,2272.77,Chennai,0
2024-06-03,3024.84,Chennai,0
2024-02-01,4609.29,Chennai,0
2024-06-13,777.55,Chennai,0
2024-07-01,3819.78,Chennai,0
2024-10-03,919.24,Chennai,0
2024-09-12,4786.12,Chennai,0
2024-03-31,1203.21,Chennai,0
2024-03-19,4410.39,Chennai,0
2024-05-26,47608.4,Chennai,1
2024-08-18,153.72,Chennai,0
2024-06-11,846.15,Chennai,0
2024-12-19,2393.56,Chennai,0
2024-11-03,756.69,Chennai,0
2024-11-25,1585.79,Chennai,0
2024-02-18,565.03,Chennai,0
2024-07-30,31668.2,Chennai,1
2024-06-11,3298.47,Chennai,0
2024-12-29,282.78,Chennai,0
2024-09-19,1747.05,Chennai,0
2024-04-03,1303.16,Chennai,0
2024-11-08,29088.62,Chennai,1
2024-04-26,3298.01,Chennai,0
2024-12-25,1234.08,Chennai,0
2024-06-29,4969.52,Chennai,0
2024-06-29,255.89,Chennai,0
2024-09-18,157.62,Chennai,0
2024-10-15,2702.58,Chennai,0
2024-05-10,1331.92,Chennai,0
2024-04-04,1373.42,Chennai,0
2024-09-15,3566.07,Chennai,0
2024-07-14,1143.8,Chennai,0
2024-05-26,611.74,Chennai,0
2024-03-08,3844.83,Chennai,0
2024-05-09,2860.83,Chennai,0
2024-01-07,2267.63,Chennai,0
2024-01-13,3322.88,Chennai,0
2024-01-31,3434.42,Chennai,0
2024-02-17,4644.46,Chennai,0
2024-06-17,4316.45,Chennai,0
2024-11-11,1691.88,Chennai,0
2024-03-18,4215.75,Chennai,0
2024-06-05,2590.85,Chennai,0
2024-11-22,2110.37,Chennai,0
2024-02-08,988.6,Chennai,0
2024-11-17,205.27,Chennai,0
2024-09-16,4682.51,Chennai,0
2024-03-01,4384.99,Chennai,0
2024-08-19,3570.47,Chennai,0
2024-03-26,4221.75,Chennai,0
2024-06-14,3909.04,Chennai,0
2024-08-10,4694.45,Chennai,0
2024-03-26,2771.6,Chennai,0
2024-08-25,371.39,Chennai,0
2024-01-28,2874.18,Chennai,0
2024-09-25,4661.81,Chennai,0
2024-07-13,1147.13,Chennai,0
2024-09-11,4734.0,Chennai,0
2024-04-28,1509.3,Chennai,0
2024-06-29,4281.74,Chennai,0
2024-11-01,975.53,Chennai,0
2024-05-24,2152.33,Chennai,0
2024-01-23,2442.96,Chennai,0
2024-02-18,3832.26,Chennai,0
2024-07-24,2265.36,Chennai,0
2024-03-29,905.6,Chennai,0
2024-11-28,3855.25,Chennai,0
2024-10-27,3092.2,Chennai,0
2024-01-31,152.13,Chennai,0
2024-07-16,1127.07,Chennai,0
2024-09-10,4415.8,Chennai,0
2024-01-09,3821.32,Chennai,0
2024-02-06,4238.07,Chennai,0
2024-08-17,1280.64,Chennai,0
2024-08-09,2518.6,Chennai,0
2024-08-29,2193.39,Chennai,0
2024-07-03,609.58,Chennai,0
2024-02-02,4125.01,Chennai,0
2024-07-12,4119.48,Chennai,0
2024-01-29,3932.07,Chennai,0
2024-03-13,4439.57,Chennai,0
2024-09-06,4456.1,Chennai,0
2024-03-16,2619.99,Chennai,0
2024-05-31,2580.14,Kolkata,1
2024-12-06,1325.33,Chennai,0
2024-05-24,16379.13,Chennai,1
2024-02-07,4081.1,Chennai,0
2024-03-09,2685.13,Chennai,0
2024-12-05,2150.41,Chennai,0
2024-10-16,2299.86,Chennai,0
2024-04-10,2221.99,Chennai,0
2024-08-17,4071.94,Chennai,0
2024-08-15,2977.65,Chennai,0
2024-09-20,3930.46,Chennai,0
2024-02-01,3768.06,Chennai,0
2024-12-14,327.19,Chennai,0
2024-09-03,3041.5,Chennai,0
2024-08-08,4346.27,Chennai,0
2024-05-31,240.3,Chennai,0
2024-10-31,304.99,Chennai,0
2024-08-11,1469.11,Chennai,0
2024-09-10,2196.67,Chennai,0
2024-06-24,3515.49,Chennai,0
2024-06-19,1250.46,Chennai,0
2024-12-29,1001.91,Chennai,0
2024-03-06,1806.63,Chennai,0
2024-10-08,139.46,Chennai,0
2024-08-29,643.48,Chennai,0
2024-06-24,3902.31,Chennai,0
2024-11-26,2735.74,Chennai,0
2024-02-02,2373.28,Chennai,0
2024-01-27,1234.51,Chennai,0
2024-01-10,1690.46,Chennai,0
2024-08-02,1674.68,Chennai,0
2024-05-08,17370.22,Chennai,1
2024-10-31,4777.34,Chennai,0
2024-08-28,443.58,Chennai,0
2024-01-05,1501.94,Chennai,0
2024-12-28,467.67,Chennai,0
2024-02-29,1688.3,Chennai,0
2024-08-15,2296.96,Chennai,0
2024-09-24,2237.78,Chennai,0
2024-10-07,1480.49,Chennai,0
2024-12-23,4011.31,Chennai,0
2024-08-15,4214.96,Chennai,0
2024-09-23,1153.17,Chennai,0
2024-07-03,531.86,Chennai,0
2024-12-08,1939.94,Chennai,0
2024-08-11,4649.18,Chennai,0
2024-08-04,112.66,Chennai,0
2024-09-27,649.57,Chennai,0
2024-06-20,1032.64,Chennai,0
2024-01-11,3160.99,Chennai,0
2024-12-15,2747.24,Chennai,0
2024-03-02,4161.28,Chennai,0
2024-02-26,679.36,Chennai,0
2024-07-23,4165.01,Chennai,0
2024-06-25,2229.31,Chennai,0
2024-09-23,1099.06,Chennai,0
2024-05-13,2642.64,Chennai,0
2024-05-08,3378.7,Chennai,0
2024-12-30,1628.24,Chennai,0
2024-02-09,4652.57,Chennai,0
2024-12-10,4687.49,Chennai,0
2024-08-09,34005.11,Chennai,1
2024-07-29,2518.93,Chennai,0
2024-09-04,2066.89,Chennai,0
2024-03-27,2408.5,Chennai,0
2024-08-19,915.05,Chennai,0
2024-05-14,28362.43,Chennai,1
2024-08-07,1737.46,Chennai,0
2024-05-11,3732.51,Chennai,0
2024-01-07,2083.14,Chennai,0
2024-11-24,1410.38,Chennai,0
2024-07-31,1738.44,Chennai,0
2024-09-20,3663.74,Chennai,0
2024-07-27,4550.18,Chennai,0
2024-10-13,1755.9,Chennai,0
2024-07-10,1640.17,Chennai,0
2024-01-19,13870.59,Chennai,1
2024-02-04,2981.98,Chennai,0
2024-07-30,1825.59,Chennai,0
2024-07-23,160.86,Chennai,0
2024-12-07,2483.52,Chennai,0
2024-01-19,3080.17,Chennai,0
2024-10-18,2677.23,Chennai,0
2024-10-20,3387.3,Chennai,0
2024-01-13,573.37,Chennai,0
2024-11-06,2889.08,Chennai,0
2024-07-08,3618.85,Chennai,0
2024-08-16,4798.59,Mumbai,1
2024-06-17,39729.45,Chennai,1
2024-04-11,643.25,Chennai,0
2024-09-02,1299.01,Chennai,0
2024-06-24,2391.27,Chennai,0
2024-04-11,1746.53,Chennai,0
2024-11-27,3321.16,Chennai,0
2024-11-23,3998.22,Mumbai,1
2024-12-07,1076.01,Chennai,0
2024-01-30,1472.15,Delhi,1
2024-05-22,4042.79,Chennai,0
2024-03-13,1779.83,Chennai,0
2024-08-28,2299.79,Chennai,0
2024-12-31,1883.7,Chennai,0
2024-01-01,3896.88,Chennai,0
2024-06-04,177.42,Chennai,0
2024-10-05,4517.73,Chennai,0
2024-02-16,2725.45,Chennai,0
2024-03-21,2796.03,Chennai,0
2024-07-30,1036.37,Chennai,0
2024-07-13,2233.63,Delhi,1
2024-07-22,2503.99,Chennai,0
2024-11-23,141.97,Chennai,0
2024-08-16,1479.78,Chennai,0
2024-02-18,808.4,Kolkata,1
2024-11-25,607.4,Chennai,0
2024-09-30,1412.59,Chennai,0
2024-07-10,1676.85,Chennai,0
2024-03-06,750.87,Chennai,0
2024-08-04,587.22,Chennai,0
2024-12-25,3523.91,Chennai,0
2024-05-22,2676.97,Chennai,0
2024-01-13,3954.8,Chennai,0
2024-05-01,2244.06,Chennai,0
2024-01-30,444.09,Chennai,0
2024-01-05,1862.84,Chennai,0
2024-10-31,1833.34,Chennai,0
2024-08-12,429.26,Chennai,0
2024-08-01,372.61,Chennai,0
2024-04-05,3506.72,Bangalore,1
2024-11-28,2387.85,Chennai,0
2024-12-30,4927.1,Chennai,0
2024-05-06,936.18,Chennai,0
2024-12-14,2544.04,Chennai,0
2024-04-18,479.04,Chennai,0
2024-11-26,335.87,Chennai,0
2024-06-02,119.32,Chennai,0
2024-06-01,3092.23,Chennai,0
2024-10-16,11871.27,Chennai,1
2024-10-10,589.79,Chennai,0
2024-03-06,4925.4,Chennai,0
2024-09-22,1689.63,Chennai,0
2024-11-04,861.18,Chennai,0
2024-03-10,386.89,Chennai,0
2024-08-09,924.06,Chennai,0
2024-02-17,3558.89,Chennai,0
2024-11-05,1160.16,Chennai,0
2024-10-03,3792.49,Chennai,0
2024-05-31,3280.56,Chennai,0
2024-02-26,4777.41,Chennai,0
2024-11-10,4766.64,Chennai,0
2024-07-07,4360.18,Chennai,0
2024-05-31,4455.91,Chennai,0
2024-04-06,764.12,Chennai,0
2024-07-15,569.49,Chennai,0
2024-05-21,4994.18,Chennai,0
2024-08-22,751.43,Chennai,0
2024-03-20,171.43,Chennai,0
2024-12-10,4046.7,Chennai,0
2024-06-15,35333.86,Chennai,1
2024-11-08,274.13,Chennai,0
2024-04-19,39180.11,Chennai,1
2024-12-06,3795.5,Chennai,0
2024-06-01,4982.91,Chennai,0
2024-10-02,3703.26,Mumbai,1
2024-03-01,2173.84,Chennai,0
2024-07-23,1249.04,Chennai,0
2024-10-09,470.67,Chennai,0
2024-10-30,1271.82,Chennai,0
2024-12-02,284.01,Chennai,0
2024-06-15,951.54,Chennai,0
2024-04-20,2548.54,Chennai,0
2024-10-21,1368.99,Chennai,0
2024-12-04,4611.59,Chennai,0
2024-05-07,1838.18,Chennai,0
2024-07-15,2916.76,Chennai,0
2024-01-11,4068.7,Chennai,0
2024-02-23,677.72,Chennai,0
2024-02-02,3306.6,Chennai,0
2024-04-28,3519.46,Chennai,0
2024-10-01,1928.36,Chennai,0
2024-10-07,1622.26,Chennai,0
2024-07-25,1575.47,Chennai,0
2024-01-02,3462.24,Chennai,0
2024-12-21,3220.91,Chennai,0
2024-07-25,2700.11,Chennai,0
2024-01-05,2015.21,Chennai,0
2024-04-24,1146.86,Chennai,0
2024-01-04,956.4,Chennai,0
2024-07-26,4842.33,Chennai,0
2024-05-01,4191.91,Chennai,0
2024-01-01,28763.08,Chennai,1
2024-11-22,2679.64,Chennai,0
2024-03-27,963.24,Chennai,0
2024-01-03,1030.03,Chennai,0
2024-08-30,4976.85,Chennai,0
2024-11-15,923.41,Chennai,0
2024-02-01,2832.3,Chennai,0
2024-11-01,3746.31,Chennai,0
2024-02-07,4997.32,Chennai,0
2024-10-04,3868.37,Chennai,0
2024-06-06,1717.91,Chennai,0
2024-12-16,2943.14,Chennai,0
2024-10-20,628.39,Chennai,0
2024-07-25,2741.02,Chennai,0
2024-11-09,4105.88,Chennai,0
2024-06-25,4134.22,Chennai,0
2024-08-13,3206.83,Chennai,0
2024-09-17,2558.72,Chennai,0
2024-01-29,38018.77,Chennai,1
2024-10-26,1733.34,Chennai,0
2024-04-15,2952.82,Chennai,0
2024-08-23,1075.91,Chennai,0
2024-08-31,3206.9,Chennai,0
2024-08-13,1132.26,Hyderabad,1
2024-06-05,872.34,Chennai,0
2024-07-15,4573.98,Chennai,0
2024-03-07,3371.23,Chennai,0
2024-07-27,4211.54,Chennai,0
2024-09-19,3399.5,Chennai,0
2024-12-19,146.99,Chennai,0
2024-04-23,4206.48,Chennai,0
2024-04-04,1868.22,Chennai,0
2024-01-09,1633.81,Chennai,0
2024-01-04,4483.31,Chennai,0
2024-08-26,1585.8,Chennai,0
2024-06-04,2183.28,Chennai,0
2024-02-20,3784.41,Chennai,0
2024-12-20,2119.09,Chennai,0
2024-03-12,1865.36,Chennai,0
2024-01-27,1182.93,Chennai,0
2024-02-04,1352.02,Chennai,0
2024-08-04,1479.87,Chennai,0
2024-04-01,4193.04,Chennai,0
2024-01-04,724.52,Chennai,0
2024-03-17,3802.99,Chennai,0
2024-05-07,4712.37,Chennai,0
2024-03-29,3591.63,Chennai,0
2024-05-16,4592.57,Chennai,0
2024-03-05,1641.15,Chennai,0
2024-08-30,1997.72,Chennai,0
2024-12-10,262.5,Chennai,0
2024-06-29,1440.29,Chennai,0
2024-01-09,3253.26,Chennai,0
2024-01-11,2570.86,Chennai,0
2024-11-30,922.1,Chennai,0
2024-09-01,4401.98,Chennai,0
2024-09-30,4835.96,Chennai,0
2024-04-10,1908.66,Chennai,0
2024-03-03,3253.02,Chennai,0
2024-09-27,1443.65,Chennai,0
2024-09-18,1112.49,Chennai,0
2024-09-21,2030.87,Chennai,0
2024-10-02,2275.99,Chennai,0
2024-10-04,1497.55,Chennai,0
2024-07-11,2223.0,Chennai,0
2024-03-10,44510.17,Chennai,1
2024-07-22,1950.18,Chennai,0
2024-04-28,386.15,Chennai,0
2024-03-14,1954.61,Chennai,0
2024-12-07,4194.81,Chennai,0
2024-03-26,223.61,Chennai,0
2024-06-08,4430.88,Chennai,0
2024-10-01,2536.68,Chennai,0
2024-07-30,215.18,Chennai,0
2024-10-09,3143.65,Chennai,0
2024-12-21,2291.63,Chennai,0
2024-01-19,3741.39,Chennai,0
2024-10-09,4679.68,Chennai,0
2024-11-09,3006.34,Chennai,0
2024-03-31,1853.83,Chennai,0
2024-03-24,124.09,Chennai,0
2024-10-23,2607.82,Chennai,0
2024-09-04,1068.1,Chennai,0
2024-11-30,4101.92,Chennai,0
2024-07-07,1673.33,Chennai,0
2024-01-28,3335.8,Chennai,0
2024-12-23,4415.24,Chennai,0
2024-06-15,3036.39,Chennai,0
2024-10-30,1185.09,Chennai,0
2024-01-28,593.09,Chennai,0
2024-07-21,759.42,Chennai,0
2024-05-10,1540.01,Chennai,0
2024-12-16,3498.97,Chennai,0
2024-06-26,3582.36,Chennai,0
2024-02-27,1811.26,Chennai,0
2024-01-28,1302.55,Chennai,0
2024-06-04,823.32,Chennai,0
2024-07-28,22520.55,Chennai,1
2024-09-27,3141.39,Chennai,0
2024-03-12,1315.39,Chennai,0
2024-04-12,1480.31,Chennai,0
2024-06-04,3075.93,Chennai,0
2024-07-27,1346.02,Chennai,0
2024-05-22,3007.01,Chennai,0
2024-11-11,3631.78,Chennai,0
2024-05-13,4605.44,Chennai,0
2024-12-01,2738.98,Chennai,0
2024-09-22,331.46,Chennai,0
2024-06-04,4482.41,Chennai,0
2024-08-06,3169.5,Chennai,0
2024-04-20,4049.02,Chennai,0
2024-04-19,2039.49,Chennai,0
2024-02-28,1872.05,Chennai,0
2024-09-10,4995.61,Chennai,0
2024-10-06,4919.81,Chennai,0
2024-01-21,2034.74,Chennai,0
2024-10-02,4718.55,Chennai,0
2024-06-06,4942.04,Chennai,0
2024-07-30,2848.08,Chennai,0
2024-03-13,3458.99,Chennai,0
2024-10-29,1340.49,Chennai,0
2024-03-07,210.36,Chennai,0
2024-03-17,3784.98,Chennai,0
2024-11-18,4067.35,Chennai,0
2024-11-27,437.57,Chennai,0
2024-10-31,4198.84,Chennai,0
2024-08-03,2153.01,Bangalore,1
2024-09-11,1486.54,Chennai,0
2024-01-08,33079.31,Chennai,1
2024-12-07,3925.88,Chennai,0
2024-01-02,3879.34,Chennai,0
2024-01-19,965.84,Chennai,0
2024-07-27,1520.63,Chennai,0
2024-11-04,3968.78,Chennai,0
2024-03-23,1278.87,Chennai,0
2024-12-23,653.55,Chennai,0
2024-12-05,3638.41,Chennai,0
2024-09-21,2518.38,Chennai,0
2024-05-19,1930.59,Chennai,0
2024-07-24,662.99,Bangalore,1
2024-06-14,43444.13,Chennai,1
2024-10-03,1047.82,Chennai,0
2024-02-25,3197.36,Chennai,0
2024-10-23,4104.36,Chennai,0
2024-05-17,1516.6,Chennai,0
2024-01-01,36638.01,Chennai,1
2024-02-26,4033.95,Chennai,0
2024-06-30,4467.05,Chennai,0
2024-09-12,4738.24,Kolkata,1
2024-10-20,4510.7,Chennai,0
2024-06-30,1394.7,Chennai,0
2024-07-20,946.68,Chennai,0
2024-04-11,355.36,Chennai,0
2024-01-19,2303.83,Chennai,0
2024-03-05,3557.23,Chennai,0
2024-09-12,4126.03,Chennai,0
2024-06-02,3536.97,Chennai,0
2024-07-18,443.66,Chennai,0
2024-08-21,365.21,Chennai,0
2024-12-10,3347.53,Chennai,0
2024-05-24,1915.8,Delhi,1
2024-02-06,1633.76,Delhi,1
2024-07-05,2793.51,Chennai,0
2024-03-02,1333.73,Chennai,0
2024-10-05,3525.07,Chennai,0
2024-07-11,2292.14,Chennai,0
2024-11-16,155.54,Chennai,0
2024-10-03,2321.46,Chennai,0
2024-04-23,3878.72,Chennai,0
2024-11-14,2864.76,Chennai,0
2024-11-17,3878.94,Chennai,0
2024-11-28,26055.28,Chennai,1
2024-05-21,3920.3,Hyderabad,1
2024-02-24,2018.3,Chennai,0
2024-08-08,4939.41,Chennai,0
2024-09-23,3636.36,Chennai,0
2024-12-08,2204.58,Chennai,0
2024-09-16,1958.49,Chennai,0
2024-04-07,3739.99,Chennai,0
